NPI,Speciality,Region,Usage Time (mins),Count of Survey Attempts,Hour,Target
1000000505,Cardiology,Northeast,93,3,1,0
1000000505,Cardiology,Northeast,93,3,2,0
1000000505,Cardiology,Northeast,93,3,3,0
1000000505,Cardiology,Northeast,93,3,4,0
1000000505,Cardiology,Northeast,93,3,5,0
1000000505,Cardiology,Northeast,93,3,6,0
1000000505,Cardiology,Northeast,93,3,7,0
1000000505,Cardiology,Northeast,93,3,8,0
1000000505,Cardiology,Northeast,93,3,9,0
1000000505,Cardiology,Northeast,93,3,10,0
1000000505,Cardiology,Northeast,93,3,11,0
1000000505,Cardiology,Northeast,93,3,12,0
1000000505,Cardiology,Northeast,93,3,13,0
1000000505,Cardiology,Northeast,93,3,14,0
1000000505,Cardiology,Northeast,93,3,15,0
1000000505,Cardiology,Northeast,93,3,16,0
1000000505,Cardiology,Northeast,93,3,17,0
1000000505,Cardiology,Northeast,93,3,18,0
1000000505,Cardiology,Northeast,93,3,19,1
1000000505,Cardiology,Northeast,93,3,20,1
1000000505,Cardiology,Northeast,93,3,21,0
1000000505,Cardiology,Northeast,93,3,22,0
1000000505,Cardiology,Northeast,93,3,23,0
1000000506,Pediatrics,West,94,5,0,0
1000000506,Pediatrics,West,94,5,1,0
1000000506,Pediatrics,West,94,5,2,0
1000000506,Pediatrics,West,94,5,3,0
1000000506,Pediatrics,West,94,5,4,0
1000000506,Pediatrics,West,94,5,5,0
1000000506,Pediatrics,West,94,5,6,1
1000000506,Pediatrics,West,94,5,7,1
1000000506,Pediatrics,West,94,5,8,0
1000000506,Pediatrics,West,94,5,9,0
1000000506,Pediatrics,West,94,5,10,0
1000000506,Pediatrics,West,94,5,11,0
1000000506,Pediatrics,West,94,5,12,0
1000000506,Pediatrics,West,94,5,13,0
1000000506,Pediatrics,West,94,5,14,0
1000000506,Pediatrics,West,94,5,15,0
1000000506,Pediatrics,West,94,5,16,0
1000000506,Pediatrics,West,94,5,17,0
1000000506,Pediatrics,West,94,5,18,0
1000000506,Pediatrics,West,94,5,19,0
1000000506,Pediatrics,West,94,5,20,0
1000000506,Pediatrics,West,94,5,21,0
1000000506,Pediatrics,West,94,5,22,0
1000000506,Pediatrics,West,94,5,23,0
1000000507,Radiology,West,66,2,0,0
1000000507,Radiology,West,66,2,1,0
1000000507,Radiology,West,66,2,2,0
1000000507,Radiology,West,66,2,3,0
1000000507,Radiology,West,66,2,4,0
1000000507,Radiology,West,66,2,5,0
1000000507,Radiology,West,66,2,6,0
1000000507,Radiology,West,66,2,7,0
1000000507,Radiology,West,66,2,8,0
1000000507,Radiology,West,66,2,9,0
1000000507,Radiology,West,66,2,10,0
1000000507,Radiology,West,66,2,11,0
1000000507,Radiology,West,66,2,12,0
1000000507,Radiology,West,66,2,13,0
1000000507,Radiology,West,66,2,14,0
1000000507,Radiology,West,66,2,15,0
1000000507,Radiology,West,66,2,16,0
1000000507,Radiology,West,66,2,17,0
1000000507,Radiology,West,66,2,18,0
1000000507,Radiology,West,66,2,19,1
1000000507,Radiology,West,66,2,20,1
1000000507,Radiology,West,66,2,21,0
1000000507,Radiology,West,66,2,22,0
1000000507,Radiology,West,66,2,23,0
1000000508,General Practice,Northeast,46,8,0,0
1000000508,General Practice,Northeast,46,8,1,0
1000000508,General Practice,Northeast,46,8,2,0
1000000508,General Practice,Northeast,46,8,3,0
1000000508,General Practice,Northeast,46,8,4,0
1000000508,General Practice,Northeast,46,8,5,0
1000000508,General Practice,Northeast,46,8,6,0
1000000508,General Practice,Northeast,46,8,7,0
1000000508,General Practice,Northeast,46,8,8,0
1000000508,General Practice,Northeast,46,8,9,0
1000000508,General Practice,Northeast,46,8,10,0
1000000508,General Practice,Northeast,46,8,11,0
1000000508,General Practice,Northeast,46,8,12,0
1000000508,General Practice,Northeast,46,8,13,0
1000000508,General Practice,Northeast,46,8,14,0
1000000508,General Practice,Northeast,46,8,15,0
1000000508,General Practice,Northeast,46,8,16,0
1000000508,General Practice,Northeast,46,8,17,0
1000000508,General Practice,Northeast,46,8,18,0
1000000508,General Practice,Northeast,46,8,19,1
1000000508,General Practice,Northeast,46,8,20,0
1000000508,General Practice,Northeast,46,8,21,0
1000000508,General Practice,Northeast,46,8,22,0
1000000508,General Practice,Northeast,46,8,23,0
1000000509,Pediatrics,South,67,4,0,0
1000000509,Pediatrics,South,67,4,1,0
1000000509,Pediatrics,South,67,4,2,0
1000000509,Pediatrics,South,67,4,3,0
1000000509,Pediatrics,South,67,4,4,0
1000000509,Pediatrics,South,67,4,5,0
1000000509,Pediatrics,South,67,4,6,0
1000000509,Pediatrics,South,67,4,7,0
1000000509,Pediatrics,South,67,4,8,0
1000000509,Pediatrics,South,67,4,9,0
1000000509,Pediatrics,South,67,4,10,0
1000000509,Pediatrics,South,67,4,11,1
1000000509,Pediatrics,South,67,4,12,1
1000000509,Pediatrics,South,67,4,13,0
1000000509,Pediatrics,South,67,4,14,0
1000000509,Pediatrics,South,67,4,15,0
1000000509,Pediatrics,South,67,4,16,0
1000000509,Pediatrics,South,67,4,17,0
1000000509,Pediatrics,South,67,4,18,0
1000000509,Pediatrics,South,67,4,19,0
1000000509,Pediatrics,South,67,4,20,0
1000000509,Pediatrics,South,67,4,21,0
1000000509,Pediatrics,South,67,4,22,0
1000000509,Pediatrics,South,67,4,23,0
1000000510,Cardiology,South,80,7,0,0
1000000510,Cardiology,South,80,7,1,0
1000000510,Cardiology,South,80,7,2,0
1000000510,Cardiology,South,80,7,3,0
1000000510,Cardiology,South,80,7,4,0
1000000510,Cardiology,South,80,7,5,0
1000000510,Cardiology,South,80,7,6,0
1000000510,Cardiology,South,80,7,7,0
1000000510,Cardiology,South,80,7,8,0
1000000510,Cardiology,South,80,7,9,1
1000000510,Cardiology,South,80,7,10,1
1000000510,Cardiology,South,80,7,11,0
1000000510,Cardiology,South,80,7,12,0
1000000510,Cardiology,South,80,7,13,0
1000000510,Cardiology,South,80,7,14,0
1000000510,Cardiology,South,80,7,15,0
1000000510,Cardiology,South,80,7,16,0
1000000510,Cardiology,South,80,7,17,0
1000000510,Cardiology,South,80,7,18,0
1000000510,Cardiology,South,80,7,19,0
1000000510,Cardiology,South,80,7,20,0
1000000510,Cardiology,South,80,7,21,0
1000000510,Cardiology,South,80,7,22,0
1000000510,Cardiology,South,80,7,23,0
1000000511,Oncology,South,55,3,0,0
1000000511,Oncology,South,55,3,1,0
1000000511,Oncology,South,55,3,2,0
1000000511,Oncology,South,55,3,3,0
1000000511,Oncology,South,55,3,4,0
1000000511,Oncology,South,55,3,5,0
1000000511,Oncology,South,55,3,6,0
1000000511,Oncology,South,55,3,7,0
1000000511,Oncology,South,55,3,8,0
1000000511,Oncology,South,55,3,9,0
1000000511,Oncology,South,55,3,10,0
1000000511,Oncology,South,55,3,11,0
1000000511,Oncology,South,55,3,12,0
1000000511,Oncology,South,55,3,13,0
1000000511,Oncology,South,55,3,14,0
1000000511,Oncology,South,55,3,15,0
1000000511,Oncology,South,55,3,16,0
1000000511,Oncology,South,55,3,17,0
1000000511,Oncology,South,55,3,18,0
1000000511,Oncology,South,55,3,19,0
1000000511,Oncology,South,55,3,20,1
1000000511,Oncology,South,55,3,21,0
1000000511,Oncology,South,55,3,22,0
1000000511,Oncology,South,55,3,23,0
1000000512,Oncology,South,22,3,0,0
1000000512,Oncology,South,22,3,1,0
1000000512,Oncology,South,22,3,2,0
1000000512,Oncology,South,22,3,3,0
1000000512,Oncology,South,22,3,4,0
1000000512,Oncology,South,22,3,5,0
1000000512,Oncology,South,22,3,6,0
1000000512,Oncology,South,22,3,7,0
1000000512,Oncology,South,22,3,8,0
1000000512,Oncology,South,22,3,9,1
1000000512,Oncology,South,22,3,10,0
1000000512,Oncology,South,22,3,11,0
1000000512,Oncology,South,22,3,12,0
1000000512,Oncology,South,22,3,13,0
1000000512,Oncology,South,22,3,14,0
1000000512,Oncology,South,22,3,15,0
1000000512,Oncology,South,22,3,16,0
1000000512,Oncology,South,22,3,17,0
1000000512,Oncology,South,22,3,18,0
1000000512,Oncology,South,22,3,19,0
1000000512,Oncology,South,22,3,20,0
1000000512,Oncology,South,22,3,21,0
1000000512,Oncology,South,22,3,22,0
1000000512,Oncology,South,22,3,23,0
1000000513,Neurology,Northeast,29,0,0,0
1000000513,Neurology,Northeast,29,0,1,0
1000000513,Neurology,Northeast,29,0,2,0
1000000513,Neurology,Northeast,29,0,3,0
1000000513,Neurology,Northeast,29,0,4,0
1000000513,Neurology,Northeast,29,0,5,0
1000000513,Neurology,Northeast,29,0,6,0
1000000513,Neurology,Northeast,29,0,7,0
1000000513,Neurology,Northeast,29,0,8,0
1000000513,Neurology,Northeast,29,0,9,0
1000000513,Neurology,Northeast,29,0,10,0
1000000513,Neurology,Northeast,29,0,11,0
1000000513,Neurology,Northeast,29,0,12,0
1000000513,Neurology,Northeast,29,0,13,0
1000000513,Neurology,Northeast,29,0,14,1
1000000513,Neurology,Northeast,29,0,15,0
1000000513,Neurology,Northeast,29,0,16,0
1000000513,Neurology,Northeast,29,0,17,0
1000000513,Neurology,Northeast,29,0,18,0
1000000513,Neurology,Northeast,29,0,19,0
1000000513,Neurology,Northeast,29,0,20,0
1000000513,Neurology,Northeast,29,0,21,0
1000000513,Neurology,Northeast,29,0,22,0
1000000513,Neurology,Northeast,29,0,23,0
1000000514,Neurology,South,18,7,0,0
1000000514,Neurology,South,18,7,1,0
1000000514,Neurology,South,18,7,2,0
1000000514,Neurology,South,18,7,3,0
1000000514,Neurology,South,18,7,4,0
1000000514,Neurology,South,18,7,5,0
1000000514,Neurology,South,18,7,6,0
1000000514,Neurology,South,18,7,7,0
1000000514,Neurology,South,18,7,8,0
1000000514,Neurology,South,18,7,9,0
1000000514,Neurology,South,18,7,10,0
1000000514,Neurology,South,18,7,11,0
1000000514,Neurology,South,18,7,12,0
1000000514,Neurology,South,18,7,13,0
1000000514,Neurology,South,18,7,14,0
1000000514,Neurology,South,18,7,15,0
1000000514,Neurology,South,18,7,16,0
1000000514,Neurology,South,18,7,17,0
1000000514,Neurology,South,18,7,18,1
1000000514,Neurology,South,18,7,19,0
1000000514,Neurology,South,18,7,20,0
1000000514,Neurology,South,18,7,21,0
1000000514,Neurology,South,18,7,22,0
1000000514,Neurology,South,18,7,23,0
1000000515,Neurology,South,98,2,0,0
1000000515,Neurology,South,98,2,1,0
1000000515,Neurology,South,98,2,2,0
1000000515,Neurology,South,98,2,3,0
1000000515,Neurology,South,98,2,4,0
1000000515,Neurology,South,98,2,5,0
1000000515,Neurology,South,98,2,6,0
1000000515,Neurology,South,98,2,7,0
1000000515,Neurology,South,98,2,8,0
1000000515,Neurology,South,98,2,9,1
1000000515,Neurology,South,98,2,10,1
1000000515,Neurology,South,98,2,11,0
1000000515,Neurology,South,98,2,12,0
1000000515,Neurology,South,98,2,13,0
1000000515,Neurology,South,98,2,14,0
1000000515,Neurology,South,98,2,15,0
1000000515,Neurology,South,98,2,16,0
1000000515,Neurology,South,98,2,17,0
1000000515,Neurology,South,98,2,18,0
1000000515,Neurology,South,98,2,19,0
1000000515,Neurology,South,98,2,20,0
1000000515,Neurology,South,98,2,21,0
1000000515,Neurology,South,98,2,22,0
1000000515,Neurology,South,98,2,23,0
1000000516,Oncology,Northeast,13,5,0,0
1000000516,Oncology,Northeast,13,5,1,0
1000000516,Oncology,Northeast,13,5,2,0
1000000516,Oncology,Northeast,13,5,3,0
1000000516,Oncology,Northeast,13,5,4,0
1000000516,Oncology,Northeast,13,5,5,0
1000000516,Oncology,Northeast,13,5,6,0
1000000516,Oncology,Northeast,13,5,7,0
1000000516,Oncology,Northeast,13,5,8,0
1000000516,Oncology,Northeast,13,5,9,0
1000000516,Oncology,Northeast,13,5,10,0
1000000516,Oncology,Northeast,13,5,11,0
1000000516,Oncology,Northeast,13,5,12,0
1000000516,Oncology,Northeast,13,5,13,0
1000000516,Oncology,Northeast,13,5,14,0
1000000516,Oncology,Northeast,13,5,15,0
1000000516,Oncology,Northeast,13,5,16,0
1000000516,Oncology,Northeast,13,5,17,0
1000000516,Oncology,Northeast,13,5,18,1
1000000516,Oncology,Northeast,13,5,19,0
1000000516,Oncology,Northeast,13,5,20,0
1000000516,Oncology,Northeast,13,5,21,0
1000000516,Oncology,Northeast,13,5,22,0
1000000516,Oncology,Northeast,13,5,23,0
1000000517,Radiology,West,20,10,0,0
1000000517,Radiology,West,20,10,1,0
1000000517,Radiology,West,20,10,2,0
1000000517,Radiology,West,20,10,3,0
1000000517,Radiology,West,20,10,4,0
1000000517,Radiology,West,20,10,5,0
1000000517,Radiology,West,20,10,6,0
1000000517,Radiology,West,20,10,7,0
1000000517,Radiology,West,20,10,8,0
1000000517,Radiology,West,20,10,9,0
1000000517,Radiology,West,20,10,10,0
1000000517,Radiology,West,20,10,11,0
1000000517,Radiology,West,20,10,12,1
1000000517,Radiology,West,20,10,13,0
1000000517,Radiology,West,20,10,14,0
1000000517,Radiology,West,20,10,15,0
1000000517,Radiology,West,20,10,16,0
1000000517,Radiology,West,20,10,17,0
1000000517,Radiology,West,20,10,18,0
1000000517,Radiology,West,20,10,19,0
1000000517,Radiology,West,20,10,20,0
1000000517,Radiology,West,20,10,21,0
1000000517,Radiology,West,20,10,22,0
1000000517,Radiology,West,20,10,23,0
1000000518,Neurology,Northeast,24,3,0,0
1000000518,Neurology,Northeast,24,3,1,0
1000000518,Neurology,Northeast,24,3,2,0
1000000518,Neurology,Northeast,24,3,3,0
1000000518,Neurology,Northeast,24,3,4,0
1000000518,Neurology,Northeast,24,3,5,0
1000000518,Neurology,Northeast,24,3,6,0
1000000518,Neurology,Northeast,24,3,7,0
1000000518,Neurology,Northeast,24,3,8,0
1000000518,Neurology,Northeast,24,3,9,0
1000000518,Neurology,Northeast,24,3,10,0
1000000518,Neurology,Northeast,24,3,11,0
1000000518,Neurology,Northeast,24,3,12,0
1000000518,Neurology,Northeast,24,3,13,0
1000000518,Neurology,Northeast,24,3,14,0
1000000518,Neurology,Northeast,24,3,15,0
1000000518,Neurology,Northeast,24,3,16,0
1000000518,Neurology,Northeast,24,3,17,0
1000000518,Neurology,Northeast,24,3,18,0
1000000518,Neurology,Northeast,24,3,19,0
1000000518,Neurology,Northeast,24,3,20,1
1000000518,Neurology,Northeast,24,3,21,0
1000000518,Neurology,Northeast,24,3,22,0
1000000518,Neurology,Northeast,24,3,23,0
1000000519,General Practice,Northeast,112,0,0,0
1000000519,General Practice,Northeast,112,0,1,0
1000000519,General Practice,Northeast,112,0,2,0
1000000519,General Practice,Northeast,112,0,3,0
1000000519,General Practice,Northeast,112,0,4,0
1000000519,General Practice,Northeast,112,0,5,0
1000000519,General Practice,Northeast,112,0,6,0
1000000519,General Practice,Northeast,112,0,7,0
1000000519,General Practice,Northeast,112,0,8,0
1000000519,General Practice,Northeast,112,0,9,0
1000000519,General Practice,Northeast,112,0,10,0
1000000519,General Practice,Northeast,112,0,11,1
1000000519,General Practice,Northeast,112,0,12,1
1000000519,General Practice,Northeast,112,0,13,0
1000000519,General Practice,Northeast,112,0,14,0
1000000519,General Practice,Northeast,112,0,15,0
1000000519,General Practice,Northeast,112,0,16,0
1000000519,General Practice,Northeast,112,0,17,0
1000000519,General Practice,Northeast,112,0,18,0
1000000519,General Practice,Northeast,112,0,19,0
1000000519,General Practice,Northeast,112,0,20,0
1000000519,General Practice,Northeast,112,0,21,0
1000000519,General Practice,Northeast,112,0,22,0
1000000519,General Practice,Northeast,112,0,23,0
1000000520,Pediatrics,West,10,2,0,0
1000000520,Pediatrics,West,10,2,1,0
1000000520,Pediatrics,West,10,2,2,0
1000000520,Pediatrics,West,10,2,3,0
1000000520,Pediatrics,West,10,2,4,0
1000000520,Pediatrics,West,10,2,5,0
1000000520,Pediatrics,West,10,2,6,0
1000000520,Pediatrics,West,10,2,7,0
1000000520,Pediatrics,West,10,2,8,0
1000000520,Pediatrics,West,10,2,9,0
1000000520,Pediatrics,West,10,2,10,0
1000000520,Pediatrics,West,10,2,11,0
1000000520,Pediatrics,West,10,2,12,0
1000000520,Pediatrics,West,10,2,13,0
1000000520,Pediatrics,West,10,2,14,0
1000000520,Pediatrics,West,10,2,15,1
1000000520,Pediatrics,West,10,2,16,0
1000000520,Pediatrics,West,10,2,17,0
1000000520,Pediatrics,West,10,2,18,0
1000000520,Pediatrics,West,10,2,19,0
1000000520,Pediatrics,West,10,2,20,0
1000000520,Pediatrics,West,10,2,21,0
1000000520,Pediatrics,West,10,2,22,0
1000000520,Pediatrics,West,10,2,23,0
1000000521,General Practice,South,88,1,0,0
1000000521,General Practice,South,88,1,1,0
1000000521,General Practice,South,88,1,2,0
1000000521,General Practice,South,88,1,3,0
1000000521,General Practice,South,88,1,4,0
1000000521,General Practice,South,88,1,5,0
1000000521,General Practice,South,88,1,6,0
1000000521,General Practice,South,88,1,7,0
1000000521,General Practice,South,88,1,8,0
1000000521,General Practice,South,88,1,9,1
1000000521,General Practice,South,88,1,10,1
1000000521,General Practice,South,88,1,11,0
1000000521,General Practice,South,88,1,12,0
1000000521,General Practice,South,88,1,13,0
1000000521,General Practice,South,88,1,14,0
1000000521,General Practice,South,88,1,15,0
1000000521,General Practice,South,88,1,16,0
1000000521,General Practice,South,88,1,17,0
1000000521,General Practice,South,88,1,18,0
1000000521,General Practice,South,88,1,19,0
1000000521,General Practice,South,88,1,20,0
1000000521,General Practice,South,88,1,21,0
1000000521,General Practice,South,88,1,22,0
1000000521,General Practice,South,88,1,23,0
1000000522,General Practice,Northeast,110,5,0,0
1000000522,General Practice,Northeast,110,5,1,0
1000000522,General Practice,Northeast,110,5,2,0
1000000522,General Practice,Northeast,110,5,3,0
1000000522,General Practice,Northeast,110,5,4,0
1000000522,General Practice,Northeast,110,5,5,0
1000000522,General Practice,Northeast,110,5,6,0
1000000522,General Practice,Northeast,110,5,7,0
1000000522,General Practice,Northeast,110,5,8,0
1000000522,General Practice,Northeast,110,5,9,0
1000000522,General Practice,Northeast,110,5,10,1
1000000522,General Practice,Northeast,110,5,11,1
1000000522,General Practice,Northeast,110,5,12,0
1000000522,General Practice,Northeast,110,5,13,0
1000000522,General Practice,Northeast,110,5,14,0
1000000522,General Practice,Northeast,110,5,15,0
1000000522,General Practice,Northeast,110,5,16,0
1000000522,General Practice,Northeast,110,5,17,0
1000000522,General Practice,Northeast,110,5,18,0
1000000522,General Practice,Northeast,110,5,19,0
1000000522,General Practice,Northeast,110,5,20,0
1000000522,General Practice,Northeast,110,5,21,0
1000000522,General Practice,Northeast,110,5,22,0
1000000522,General Practice,Northeast,110,5,23,0
1000000523,Orthopedics,West,101,7,0,0
1000000523,Orthopedics,West,101,7,1,0
1000000523,Orthopedics,West,101,7,2,0
1000000523,Orthopedics,West,101,7,3,0
1000000523,Orthopedics,West,101,7,4,0
1000000523,Orthopedics,West,101,7,5,0
1000000523,Orthopedics,West,101,7,6,0
1000000523,Orthopedics,West,101,7,7,0
1000000523,Orthopedics,West,101,7,8,0
1000000523,Orthopedics,West,101,7,9,0
1000000523,Orthopedics,West,101,7,10,1
1000000523,Orthopedics,West,101,7,11,1
1000000523,Orthopedics,West,101,7,12,0
1000000523,Orthopedics,West,101,7,13,0
1000000523,Orthopedics,West,101,7,14,0
1000000523,Orthopedics,West,101,7,15,0
1000000523,Orthopedics,West,101,7,16,0
1000000523,Orthopedics,West,101,7,17,0
1000000523,Orthopedics,West,101,7,18,0
1000000523,Orthopedics,West,101,7,19,0
1000000523,Orthopedics,West,101,7,20,0
1000000523,Orthopedics,West,101,7,21,0
1000000523,Orthopedics,West,101,7,22,0
1000000523,Orthopedics,West,101,7,23,0
1000000524,Oncology,South,112,2,0,0
1000000524,Oncology,South,112,2,1,0
1000000524,Oncology,South,112,2,2,0
1000000524,Oncology,South,112,2,3,0
1000000524,Oncology,South,112,2,4,0
1000000524,Oncology,South,112,2,5,0
1000000524,Oncology,South,112,2,6,0
1000000524,Oncology,South,112,2,7,0
1000000524,Oncology,South,112,2,8,0
1000000524,Oncology,South,112,2,9,0
1000000524,Oncology,South,112,2,10,0
1000000524,Oncology,South,112,2,11,0
1000000524,Oncology,South,112,2,12,0
1000000524,Oncology,South,112,2,13,0
1000000524,Oncology,South,112,2,14,0
1000000524,Oncology,South,112,2,15,0
1000000524,Oncology,South,112,2,16,0
1000000524,Oncology,South,112,2,17,0
1000000524,Oncology,South,112,2,18,0
1000000524,Oncology,South,112,2,19,0
1000000524,Oncology,South,112,2,20,1
1000000524,Oncology,South,112,2,21,1
1000000524,Oncology,South,112,2,22,0
1000000524,Oncology,South,112,2,23,0
1000000525,Cardiology,South,54,7,0,0
1000000525,Cardiology,South,54,7,1,0
1000000525,Cardiology,South,54,7,2,0
1000000525,Cardiology,South,54,7,3,0
1000000525,Cardiology,South,54,7,4,0
1000000525,Cardiology,South,54,7,5,0
1000000525,Cardiology,South,54,7,6,0
1000000525,Cardiology,South,54,7,7,0
1000000525,Cardiology,South,54,7,8,0
1000000525,Cardiology,South,54,7,9,0
1000000525,Cardiology,South,54,7,10,0
1000000525,Cardiology,South,54,7,11,0
1000000525,Cardiology,South,54,7,12,0
1000000525,Cardiology,South,54,7,13,0
1000000525,Cardiology,South,54,7,14,0
1000000525,Cardiology,South,54,7,15,0
1000000525,Cardiology,South,54,7,16,1
1000000525,Cardiology,South,54,7,17,0
1000000525,Cardiology,South,54,7,18,0
1000000525,Cardiology,South,54,7,19,0
1000000525,Cardiology,South,54,7,20,0
1000000525,Cardiology,South,54,7,21,0
1000000525,Cardiology,South,54,7,22,0
1000000525,Cardiology,South,54,7,23,0
1000000526,Orthopedics,South,69,5,0,0
1000000526,Orthopedics,South,69,5,1,0
1000000526,Orthopedics,South,69,5,2,0
1000000526,Orthopedics,South,69,5,3,0
1000000526,Orthopedics,South,69,5,4,0
1000000526,Orthopedics,South,69,5,5,0
1000000526,Orthopedics,South,69,5,6,0
1000000526,Orthopedics,South,69,5,7,0
1000000526,Orthopedics,South,69,5,8,0
1000000526,Orthopedics,South,69,5,9,0
1000000526,Orthopedics,South,69,5,10,0
1000000526,Orthopedics,South,69,5,11,0
1000000526,Orthopedics,South,69,5,12,0
1000000526,Orthopedics,South,69,5,13,0
1000000526,Orthopedics,South,69,5,14,0
1000000526,Orthopedics,South,69,5,15,0
1000000526,Orthopedics,South,69,5,16,0
1000000526,Orthopedics,South,69,5,17,1
1000000526,Orthopedics,South,69,5,18,1
1000000526,Orthopedics,South,69,5,19,0
1000000526,Orthopedics,South,69,5,20,0
1000000526,Orthopedics,South,69,5,21,0
1000000526,Orthopedics,South,69,5,22,0
1000000526,Orthopedics,South,69,5,23,0
1000000527,Neurology,South,37,3,0,0
1000000527,Neurology,South,37,3,1,0
1000000527,Neurology,South,37,3,2,0
1000000527,Neurology,South,37,3,3,0
1000000527,Neurology,South,37,3,4,0
1000000527,Neurology,South,37,3,5,0
1000000527,Neurology,South,37,3,6,0
1000000527,Neurology,South,37,3,7,1
1000000527,Neurology,South,37,3,8,0
1000000527,Neurology,South,37,3,9,0
1000000527,Neurology,South,37,3,10,0
1000000527,Neurology,South,37,3,11,0
1000000527,Neurology,South,37,3,12,0
1000000527,Neurology,South,37,3,13,0
1000000527,Neurology,South,37,3,14,0
1000000527,Neurology,South,37,3,15,0
1000000527,Neurology,South,37,3,16,0
1000000527,Neurology,South,37,3,17,0
1000000527,Neurology,South,37,3,18,0
1000000527,Neurology,South,37,3,19,0
1000000527,Neurology,South,37,3,20,0
1000000527,Neurology,South,37,3,21,0
1000000527,Neurology,South,37,3,22,0
1000000527,Neurology,South,37,3,23,0
1000000528,Pediatrics,West,48,8,0,0
1000000528,Pediatrics,West,48,8,1,0
1000000528,Pediatrics,West,48,8,2,0
1000000528,Pediatrics,West,48,8,3,0
1000000528,Pediatrics,West,48,8,4,0
1000000528,Pediatrics,West,48,8,5,0
1000000528,Pediatrics,West,48,8,6,0
1000000528,Pediatrics,West,48,8,7,0
1000000528,Pediatrics,West,48,8,8,0
1000000528,Pediatrics,West,48,8,9,0
1000000528,Pediatrics,West,48,8,10,0
1000000528,Pediatrics,West,48,8,11,0
1000000528,Pediatrics,West,48,8,12,0
1000000528,Pediatrics,West,48,8,13,0
1000000528,Pediatrics,West,48,8,14,0
1000000528,Pediatrics,West,48,8,15,0
1000000528,Pediatrics,West,48,8,16,1
1000000528,Pediatrics,West,48,8,17,0
1000000528,Pediatrics,West,48,8,18,0
1000000528,Pediatrics,West,48,8,19,0
1000000528,Pediatrics,West,48,8,20,0
1000000528,Pediatrics,West,48,8,21,0
1000000528,Pediatrics,West,48,8,22,0
1000000528,Pediatrics,West,48,8,23,0
1000000529,Radiology,Northeast,99,4,0,0
1000000529,Radiology,Northeast,99,4,1,0
1000000529,Radiology,Northeast,99,4,2,0
1000000529,Radiology,Northeast,99,4,3,0
1000000529,Radiology,Northeast,99,4,4,0
1000000529,Radiology,Northeast,99,4,5,0
1000000529,Radiology,Northeast,99,4,6,0
1000000529,Radiology,Northeast,99,4,7,0
1000000529,Radiology,Northeast,99,4,8,0
1000000529,Radiology,Northeast,99,4,9,0
1000000529,Radiology,Northeast,99,4,10,0
1000000529,Radiology,Northeast,99,4,11,0
1000000529,Radiology,Northeast,99,4,12,0
1000000529,Radiology,Northeast,99,4,13,0
1000000529,Radiology,Northeast,99,4,14,0
1000000529,Radiology,Northeast,99,4,15,0
1000000529,Radiology,Northeast,99,4,16,0
1000000529,Radiology,Northeast,99,4,17,0
1000000529,Radiology,Northeast,99,4,18,1
1000000529,Radiology,Northeast,99,4,19,1
1000000529,Radiology,Northeast,99,4,20,0
1000000529,Radiology,Northeast,99,4,21,0
1000000529,Radiology,Northeast,99,4,22,0
1000000529,Radiology,Northeast,99,4,23,0
1000000530,Orthopedics,West,85,2,0,0
1000000530,Orthopedics,West,85,2,1,0
1000000530,Orthopedics,West,85,2,2,0
1000000530,Orthopedics,West,85,2,3,0
1000000530,Orthopedics,West,85,2,4,0
1000000530,Orthopedics,West,85,2,5,0
1000000530,Orthopedics,West,85,2,6,0
1000000530,Orthopedics,West,85,2,7,0
1000000530,Orthopedics,West,85,2,8,0
1000000530,Orthopedics,West,85,2,9,0
1000000530,Orthopedics,West,85,2,10,0
1000000530,Orthopedics,West,85,2,11,1
1000000530,Orthopedics,West,85,2,12,1
1000000530,Orthopedics,West,85,2,13,0
1000000530,Orthopedics,West,85,2,14,0
1000000530,Orthopedics,West,85,2,15,0
1000000530,Orthopedics,West,85,2,16,0
1000000530,Orthopedics,West,85,2,17,0
1000000530,Orthopedics,West,85,2,18,0
1000000530,Orthopedics,West,85,2,19,0
1000000530,Orthopedics,West,85,2,20,0
1000000530,Orthopedics,West,85,2,21,0
1000000530,Orthopedics,West,85,2,22,0
1000000530,Orthopedics,West,85,2,23,0
1000000531,General Practice,West,58,5,0,0
1000000531,General Practice,West,58,5,1,0
1000000531,General Practice,West,58,5,2,0
1000000531,General Practice,West,58,5,3,0
1000000531,General Practice,West,58,5,4,0
1000000531,General Practice,West,58,5,5,0
1000000531,General Practice,West,58,5,6,1
1000000531,General Practice,West,58,5,7,0
1000000531,General Practice,West,58,5,8,0
1000000531,General Practice,West,58,5,9,0
1000000531,General Practice,West,58,5,10,0
1000000531,General Practice,West,58,5,11,0
1000000531,General Practice,West,58,5,12,0
1000000531,General Practice,West,58,5,13,0
1000000531,General Practice,West,58,5,14,0
1000000531,General Practice,West,58,5,15,0
1000000531,General Practice,West,58,5,16,0
1000000531,General Practice,West,58,5,17,0
1000000531,General Practice,West,58,5,18,0
1000000531,General Practice,West,58,5,19,0
1000000531,General Practice,West,58,5,20,0
1000000531,General Practice,West,58,5,21,0
1000000531,General Practice,West,58,5,22,0
1000000531,General Practice,West,58,5,23,0
1000000532,General Practice,Midwest,120,8,0,0
